gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
978105651													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS232698796	OBS232698796		obsr92296															PRESENT																												2009	05	12																Kazakhstan		Aqmola oblysy			Korgalzhyn State Nature Reserve and vicinity													50.544853	69.4281	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
968296393													CLO	EBIRD_TX			HumanObservation				URN:catalog:CLO:EBIRD_TX:OBS213942642	OBS213942642		obsr317743															PRESENT																												2006	09	19																Kazakhstan		Atyrau oblysy			Tengiz--TCOV (Formerly, Hungarian Camp) (restricted access)													46.305832	53.441387	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
962917306													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS208203014	OBS208203014		obsr26000		30													PRESENT																												2013	08	20																Kazakhstan		Pavlodar oblysy			Kurchatov--General Area													50.753517	78.546684	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
962902026													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS208202783	OBS208202783		obsr26000		5													PRESENT																												2013	08	20																Kazakhstan		Pavlodar oblysy			Kurchatov--Irtysh River Walk													50.756638	78.551834	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
962749071													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS207957918	OBS207957918		obsr26000		50													PRESENT																												2013	08	18																Kazakhstan		Pavlodar oblysy			Pavlodar--General Area													52.275795	76.95339	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
960540057													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS205664113	OBS205664113		obsr26000		10													PRESENT																												2013	07	24																Kazakhstan		Almaty			Almaty--General Area													43.222374	76.85197	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
960235412													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS205302736	OBS205302736		obsr26000															PRESENT																												2013	07	21																Kazakhstan		Pavlodar oblysy			Pavlodar--General Area													52.275795	76.95339	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
948623690													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS192458771	OBS192458771		obsr341497															PRESENT																												2008	05	27																Kazakhstan		Almaty			Almaty--General Area													43.222374	76.85197	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
947440065													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS227219287	OBS227219287		obsr300729															PRESENT																												2013	04	17																Kazakhstan		Almaty oblysy			Kz Almaty to ALA													43.320683	77.026344	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
947409762													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS191224586	OBS191224586		obsr300729															PRESENT																												2013	04	15																Kazakhstan		Almaty oblysy			Almaty--Shymbulak Ski Area													43.128246	77.08161	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
947238312													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS227219284	OBS227219284		obsr300729		40													PRESENT																												2013	04	16																Kazakhstan		Almaty			Kz Centre (Gorski) Park													43.261143	76.97149	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
947197564													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS227219285	OBS227219285		obsr300729		20													PRESENT																												2013	04	14																Kazakhstan		Almaty			Almaty--Botanical Garden													43.22413	76.913506	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
946781749													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS227219274	OBS227219274		obsr300729		2													PRESENT																												2013	04	14																Kazakhstan		Almaty			Kz Intercontinental Hotel													43.234802	76.94196	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
946770867													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS227219217	OBS227219217		obsr300729		15													PRESENT																												2013	04	14																Kazakhstan		Almaty			Kz ALA to city													43.346786	77.007866	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
941286308													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS183694766	OBS183694766		obsr26000															PRESENT																												2013	02	28																Kazakhstan		Almaty			Almaty--General Area													43.222374	76.85197	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828803264													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS150769865	OBS150769865		obsr305809		3													PRESENT																												2012	04	30																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828793779													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS149797392	OBS149797392		obsr305809		4													PRESENT																												2012	04	25																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828793249													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS152775009	OBS152775009		obsr307583		1													PRESENT																												2012	05	13																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828786817													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS149764633	OBS149764633		obsr305809		3													PRESENT																												2012	04	24																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828780136													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS150771723	OBS150771723		obsr307583		1													PRESENT																												2012	04	29																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828779433													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS151433149	OBS151433149		obsr307583		2													PRESENT																												2012	05	04																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828761937													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS148565852	OBS148565852		obsr26000															PRESENT																												2012	04	16																Kazakhstan		Almaty			Almaty--General Area													43.222374	76.85197	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828659873													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS151249072	OBS151249072		obsr305809		2													PRESENT																												2012	05	02																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828649051													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155894930	OBS155894930		obsr307583		3													PRESENT																												2012	06	07																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828648651													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS148811395	OBS148811395		obsr26000		1													PRESENT																												2012	04	18																Kazakhstan		Pavlodar oblysy			Kurchatov--Irtysh River Walk													50.756638	78.551834	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828623446													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS149761004	OBS149761004		obsr307583		3													PRESENT																												2012	04	22																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828607132													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS152774379	OBS152774379		obsr305809		1													PRESENT																												2012	05	13																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828603086													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS151435781	OBS151435781		obsr307583		2													PRESENT																												2012	05	05																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828591904													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS150771743	OBS150771743		obsr307583		3													PRESENT																												2012	04	30																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828589448													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS150614424	OBS150614424		obsr305809		2													PRESENT																												2012	04	28																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828586724													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155238257	OBS155238257		obsr307583		2													PRESENT																												2012	05	28																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828578319													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS151434642	OBS151434642		obsr305809		2													PRESENT																												2012	05	05																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828562662													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS161936080	OBS161936080		obsr26000															PRESENT																												2012	08	26																Kazakhstan		Pavlodar oblysy			Kurchatov--Irtysh River Walk													50.756638	78.551834	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
828371846													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS171853774	OBS171853774		obsr27894		8													PRESENT																												2012	12	06																Kazakhstan		Aqmola oblysy			downtown Astana (Respublika and Kenesary)													51.166122	71.4282	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827769740													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155792554	OBS155792554		obsr286411															PRESENT																												2012	05	29																Kazakhstan		Ongtüstik Qazaqstan oblysy			Sozak Village--General Area													44.13073	68.48839	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827766567													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS149760648	OBS149760648		obsr305809		3													PRESENT																												2012	04	22																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827744999													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS153084520	OBS153084520		obsr307583		4													PRESENT																												2012	05	15																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827698114													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS150268700	OBS150268700		obsr307583		2													PRESENT																												2012	04	26																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827687228													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155791616	OBS155791616		obsr305809		3													PRESENT																												2012	06	07																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827682197													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS152985449	OBS152985449		obsr305809		4													PRESENT																												2012	05	15																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827613807													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS149765258	OBS149765258		obsr307583		3													PRESENT																												2012	04	24																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827504134													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS149761228	OBS149761228		obsr305809		3													PRESENT																												2012	04	23																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827503951													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS149873399	OBS149873399		obsr307583		4													PRESENT																												2012	04	25																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
827482074													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS151433066	OBS151433066		obsr307583		2													PRESENT																												2012	05	02																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
826446466													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS151645946	OBS151645946		obsr307583		2													PRESENT																												2012	05	06																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
826444948													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS153592134	OBS153592134		obsr307583		3													PRESENT																												2012	05	19																Kazakhstan		Mangghystau oblysy			Fetisovo Water Treatment Station													42.786648	52.644814	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
826443027													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS153452169	OBS153452169		obsr305809		3													PRESENT																												2012	05	19																Kazakhstan		Mangghystau oblysy			Fetisovo Water Treatment Station													42.786648	52.644814	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
826368671													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS149763391	OBS149763391		obsr307583		3													PRESENT																												2012	04	23																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
826364397													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155709898	OBS155709898		obsr286411		2													PRESENT																												2012	05	23																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
826354245													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS152565236	OBS152565236		obsr307583		3													PRESENT																												2012	05	09																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
826348978													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS151494511	OBS151494511		obsr305809		2													PRESENT																												2012	05	06																Kazakhstan		Mangghystau oblysy			Kenderli Resort													42.784756	52.631165	WGS84																																																				avibase-BBA263C2	Columba livia								Animalia	Chordata	Aves	Columbiformes		Columbidae				Columba				livia						Rock Pigeon				
