gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
5008387067	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/458610468/original.jpeg	https://www.inaturalist.org/photos/458610468					2024-12-21T21:15:51Z	Елана		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Елана
5007623160	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/461158171/original.jpg	https://www.inaturalist.org/photos/461158171					2025-01-01T05:54:49Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
5007584924	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/458963120/original.jpeg	https://www.inaturalist.org/photos/458963120					2023-09-18T11:52:41Z	Aleksey Levashkin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aleksey Levashkin
5007466636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/457009713/original.jpg	https://www.inaturalist.org/photos/457009713					2024-12-14T09:50:33Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
5007437632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/459445360/original.jpg	https://www.inaturalist.org/photos/459445360					2024-12-21T20:51:54Z	dmitry_kopylov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dmitry_kopylov
5007437632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/459445349/original.jpg	https://www.inaturalist.org/photos/459445349					2024-12-21T20:51:54Z	dmitry_kopylov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dmitry_kopylov
5007370291	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/458963569/original.jpeg	https://www.inaturalist.org/photos/458963569					2023-09-18T11:59:15Z	Aleksey Levashkin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aleksey Levashkin
5007134758	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/461831401/original.jpg	https://www.inaturalist.org/photos/461831401					2025-01-04T09:58:46Z	klava		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	klava
5007134758	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/461831393/original.jpg	https://www.inaturalist.org/photos/461831393					2025-01-04T09:58:46Z	klava		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	klava
5007134758	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/461831418/original.jpg	https://www.inaturalist.org/photos/461831418					2025-01-04T09:58:46Z	klava		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	klava
4994110301	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/453419300/original.jpeg	https://www.inaturalist.org/photos/453419300					2024-11-27T04:04:00Z	Любовь Давыдкина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Любовь Давыдкина
4994110301	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/453419254/original.jpeg	https://www.inaturalist.org/photos/453419254					2024-11-27T04:04:00Z	Любовь Давыдкина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Любовь Давыдкина
4994110301	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/453419333/original.jpeg	https://www.inaturalist.org/photos/453419333					2024-11-27T04:04:00Z	Любовь Давыдкина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Любовь Давыдкина
4994110301	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/453419221/original.jpeg	https://www.inaturalist.org/photos/453419221					2024-11-27T04:04:00Z	Любовь Давыдкина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Любовь Давыдкина
4994110301	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/453419188/original.jpeg	https://www.inaturalist.org/photos/453419188					2024-11-27T04:04:00Z	Любовь Давыдкина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Любовь Давыдкина
4993985082	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/454728187/original.jpeg	https://www.inaturalist.org/photos/454728187					2017-12-18T07:34:33Z	Boris		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Boris
4987731401	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/432958629/original.jpeg	https://www.inaturalist.org/photos/432958629					2024-09-20T06:13:54Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4987701125	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/451785137/original.jpeg	https://www.inaturalist.org/photos/451785137					2024-11-20T23:33:07Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4987590183	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/451737756/original.jpeg	https://www.inaturalist.org/photos/451737756					2024-11-20T05:13:05Z	daisan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daisan
4982218830	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/451246240/original.jpeg	https://www.inaturalist.org/photos/451246240					2024-11-18T03:59:34Z	daisan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daisan
4982095535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/451022263/original.jpeg	https://www.inaturalist.org/photos/451022263					2024-11-17T10:49:48Z	olegborodin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	olegborodin
4982056759	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/451245089/original.jpeg	https://www.inaturalist.org/photos/451245089					2024-11-18T03:51:51Z	daisan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daisan
4982056759	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/451245118/original.jpeg	https://www.inaturalist.org/photos/451245118					2024-11-18T03:51:51Z	daisan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daisan
4980551700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/449318382/original.jpg	https://www.inaturalist.org/photos/449318382					2024-11-05T09:37:00Z	aidar_aitkulov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	aidar_aitkulov
4980551700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/449318534/original.jpg	https://www.inaturalist.org/photos/449318534					2024-11-05T09:37:00Z	aidar_aitkulov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	aidar_aitkulov
4980337952	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/449318678/original.jpg	https://www.inaturalist.org/photos/449318678					2024-11-05T09:40:00Z	aidar_aitkulov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	aidar_aitkulov
4976476289	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/445629902/original.jpeg	https://www.inaturalist.org/photos/445629902					2024-10-27T14:28:32Z	Timothy Lie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Timothy Lie
4976476289	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/445629835/original.jpeg	https://www.inaturalist.org/photos/445629835					2024-10-27T14:28:31Z	Timothy Lie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Timothy Lie
4976476289	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/445629954/original.jpeg	https://www.inaturalist.org/photos/445629954					2024-10-27T14:28:37Z	Timothy Lie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Timothy Lie
4976406569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/445629139/original.jpeg	https://www.inaturalist.org/photos/445629139					2024-10-27T14:28:49Z	Timothy Lie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Timothy Lie
4976406569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/445630545/original.jpeg	https://www.inaturalist.org/photos/445630545					2024-10-27T14:28:48Z	Timothy Lie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Timothy Lie
4976406569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/445630614/original.jpeg	https://www.inaturalist.org/photos/445630614					2024-10-27T14:29:00Z	Timothy Lie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Timothy Lie
4976393791	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/445641854/original.jpg	https://www.inaturalist.org/photos/445641854					2024-10-27T22:21:50Z	Timothy Lie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Timothy Lie
4957687668	StillImage	image/jpeg	https://observation.org/photos/105642014.jpg							Knuschen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Knuschen
4957234648	StillImage	image/jpeg	https://observation.org/photos/105642026.jpg							Hannes			http://creativecommons.org/licenses/by-nc-nd/4.0/	Hannes
4957150192	StillImage	image/jpeg	https://observation.org/photos/105642237.jpg							Knuschen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Knuschen
4956852343	StillImage	image/jpeg	https://observation.org/photos/105948472.jpg							Knuschen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Knuschen
4956261568	StillImage	image/jpeg	https://observation.org/photos/103134731.jpg							Achim			http://creativecommons.org/licenses/by-nc-nd/4.0/	Achim
