gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
948622447													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS192458746	OBS192458746		obsr341497		10													PRESENT																												2008	05	27																Kazakhstan		Almaty			Almaty--General Area													43.222374	76.85197	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
947438968													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS191224695	OBS191224695		obsr300729		2													PRESENT																												2013	04	15																Kazakhstan		Almaty oblysy			Kz Chimbulak to Medeu													43.14283	77.065315	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
947228811													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS191001179	OBS191001179		obsr300729		4													PRESENT																												2013	04	14																Kazakhstan		Almaty			Almaty--Botanical Garden													43.22413	76.913506	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
946779984													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS190526197	OBS190526197		obsr300729		2													PRESENT																												2013	04	14																Kazakhstan		Almaty			Kz Intercontinental Hotel													43.234802	76.94196	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
946772280													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS190509257	OBS190509257		obsr300729		8													PRESENT																												2013	04	14																Kazakhstan		Almaty			Kz ALA to city													43.346786	77.007866	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
911910189							http://sesam.senckenberg.de/page/index.asp?objekt_id=799924&sprache_kurz=en						SMF	Collection Aves (bird skeletons)			PreservedSpecimen					16428																																																															Kazakhstan					.																																																																				Acridotheres tristis													Sturnidae																		
818851815													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155894964	OBS155894964		obsr307583		3													PRESENT																												2012	05	28																Kazakhstan		Almaty oblysy			Ak-Bulak and Orman--General Area													43.26943	77.35172	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
818758464													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS156113003	OBS156113003		obsr307583		10													PRESENT																												2012	06	10																Kazakhstan		Ongtüstik Qazaqstan oblysy			Shimkent													42.349335	69.555626	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
818647776													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155791659	OBS155791659		obsr305809		5													PRESENT																												2012	06	08																Kazakhstan		Ongtüstik Qazaqstan oblysy			Shimkent													42.349335	69.555626	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
818572198													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155792553	OBS155792553		obsr286411															PRESENT																												2012	05	29																Kazakhstan		Ongtüstik Qazaqstan oblysy			Sozak Village--General Area													44.13073	68.48839	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
818560811													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155895048	OBS155895048		obsr307583		3													PRESENT																												2012	05	31																Kazakhstan		Ongtüstik Qazaqstan oblysy			Shymkent--Dendro Park													42.37101	69.61625	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
818558975													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155792835	OBS155792835		obsr286411		3													PRESENT																												2012	05	31																Kazakhstan		Ongtüstik Qazaqstan oblysy			Shymkent--Dendro Park													42.37101	69.61625	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
818550681													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS156112994	OBS156112994		obsr305809		10													PRESENT																												2012	06	10																Kazakhstan		Ongtüstik Qazaqstan oblysy			Shimkent													42.349335	69.555626	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
818481208													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS155792277	OBS155792277		obsr286411		3													PRESENT																												2012	05	28																Kazakhstan		Almaty oblysy			Ak-Bulak and Orman--General Area													43.26943	77.35172	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817996304													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS164469327	OBS164469327		obsr293781		2													PRESENT																												2009	05	31																Kazakhstan		Almaty oblysy			Kazakhstan-- Tien Shen Mtns. near Almaty													43.14426	77.0753	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817959549													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS164470302	OBS164470302		obsr293781		5													PRESENT																												2009	06	01																Kazakhstan		Almaty oblysy			Kazakhstan-- Tien Shen Mtns. near Almaty													43.14426	77.0753	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817959418													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS164480737	OBS164480737		obsr293781		20													PRESENT																												2009	06	04																Kazakhstan		Almaty oblysy			Kazakhstan-- desert near Bayseit													43.515713	78.307785	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817959227													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS164463751	OBS164463751		obsr293781		10													PRESENT																												2009	05	30																Kazakhstan		Almaty oblysy			Kazakhstan-- Tien Shen Mtns. near Almaty													43.14426	77.0753	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817369749													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170792709	OBS170792709		obsr325169		4													PRESENT																												2003	06	01																Kazakhstan		Almaty oblysy			Tien Shan - Astronomical Observatory													43.059227	76.97427	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817360500													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS169660383	OBS169660383		obsr325169															PRESENT																												2003	06	04																Kazakhstan		Aqmola oblysy			Kurgaldhzino													50.461895	70.02718	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817343004													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS169884150	OBS169884150		obsr325169															PRESENT																												2003	05	28																Kazakhstan		Almaty oblysy			Akjol													44.042213	76.08546	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817091828													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS169814609	OBS169814609		obsr325169															PRESENT																												2003	06	05																Kazakhstan		Aqmola oblysy			Lake Damsa													51.671375	71.06406	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817069919													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS173735666	OBS173735666		obsr325169															PRESENT																												2003	06	02																Kazakhstan		Almaty oblysy			Tien Shan to Almaty													43.101692	76.93046	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817066438													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS169548672	OBS169548672		obsr325169		2													PRESENT																												2003	06	03																Kazakhstan		Aqmola oblysy			Kurgaldzhino													50.65405	70.33034	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817065614													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS173869076	OBS173869076		obsr325169															PRESENT																												2003	05	25																Kazakhstan		Almaty			Almaty													43.293495	76.94599	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817061338													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS173679473	OBS173679473		obsr325169															PRESENT																												2003	05	30																Kazakhstan		Almaty oblysy			Kanshengel to Tien Shan													43.66156	75.74136	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817055752													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS169976034	OBS169976034		obsr325169															PRESENT																												2003	05	25																Kazakhstan		Almaty oblysy			Kokpek													43.42209	78.61995	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817046219													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS169204675	OBS169204675		obsr325169															PRESENT																												2003	05	28																Kazakhstan		Almaty oblysy			Lake Sorbulaq													43.661312	76.52113	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
817042390													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS173751590	OBS173751590		obsr325169															PRESENT																												2003	05	29																Kazakhstan		Almaty oblysy			Zheltorangy													45.077877	75.26405	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
576982142													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS127253929	OBS127253929		obsr280086															PRESENT																												2011	06	18																Kazakhstan		Ongtüstik Qazaqstan oblysy			Sayram													42.28544	69.76868	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
576175292													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS129716878	OBS129716878		obsr280086															PRESENT																												2010	06	27																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
576162142													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS127933781	OBS127933781		obsr280086															PRESENT																												2010	06	27																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
576113907													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS101477643	OBS101477643		obsr141469															PRESENT																												2009	05	15																Kazakhstan		Almaty oblysy			East of Almaty (including Charyn Canyon and a couple oasis)													43.37311	80.05737	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
576085838													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS101439693	OBS101439693		obsr141469															PRESENT																												2009	05	14																Kazakhstan		Almaty			Almaty													43.271206	76.90155	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
576071018													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS129716864	OBS129716864		obsr280086															PRESENT																												2009	05	30																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
576071017													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS128602915	OBS128602915		obsr280086															PRESENT																												2009	05	30																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575799913													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS129716842	OBS129716842		obsr280086															PRESENT																												2005	09	06																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575798890													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS129716847	OBS129716847		obsr280086															PRESENT																												2005	11	06																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575798889													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS128602924	OBS128602924		obsr280086															PRESENT																												2005	09	06																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575756751													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS128062347	OBS128062347		obsr280954															PRESENT																												2004	05	18																Kazakhstan		Almaty oblysy			Alatau National park - Alma Arasan Tien shan mountain													43.07929	77.058105	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575750131													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS128602929	OBS128602929		obsr280086															PRESENT																												2004	05	23																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575703389													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS97186880	OBS97186880		obsr190359															PRESENT																												2003	05	25																Kazakhstan		Almaty			Kazakhstan, Almaty (parc du musée militaire)													43.25758	76.95335	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575702976													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS97189759	OBS97189759		obsr190359															PRESENT																												2003	06	02																Kazakhstan		Almaty oblysy			Kazakhstan, de l'observatoire vers Almaty à pied													43.076538	76.9812	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575627226													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS128602948	OBS128602948		obsr280086															PRESENT																												2001	05	08																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575625305													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS129716818	OBS129716818		obsr280086															PRESENT																												2001	05	08																Kazakhstan		Almaty			Almaty													43.281204	76.94824	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
575598310													CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS128701829	OBS128701829		obsr201857		4													PRESENT																												2000	09	03																Kazakhstan		Almaty oblysy			Ile Alatau NP: Guesthouse													43.117367	76.913765	WGS84																																																				avibase-F23A2F38	Acridotheres tristis								Animalia	Chordata	Aves	Passeriformes		Sturnidae				Acridotheres				tristis						Common Myna				
5026785071							https://enjoynature.net/?gebiet=277176297&datum=15.06.85						NABU|naturgucker	NABU|naturgucker			HumanObservation					666589270		33304576																																							1985-06-15T00:00:00																							KZ				Alma Ata - Zentrum													43.26820755	76.9207763672		250																																																				Acridotheres tristis								Animalia		Aves	Passeriformes		Sturnidae																		
5025466046							https://enjoynature.net/?gebiet=277176297&datum=13.06.85						NABU|naturgucker	NABU|naturgucker			HumanObservation					399275386		33304576																																							1985-06-13T00:00:00																							KZ				Alma Ata - Zentrum													43.26820755	76.9207763672		250																																																				Acridotheres tristis								Animalia		Aves	Passeriformes		Sturnidae																		
5025326116							https://enjoynature.net/?gebiet=-1700918030&datum=14.05.09						NABU|naturgucker	NABU|naturgucker			HumanObservation					-2090056173		-1558046038																																							2009-05-14T00:00:00																							KZ				Alatau National Park													43.0483169556	76.9743347168		250																																																				Acridotheres tristis								Animalia		Aves	Passeriformes		Sturnidae																		
5020146218							https://enjoynature.net/?gebiet=794325953&datum=15.06.85						NABU|naturgucker	NABU|naturgucker			HumanObservation					-1917971687		33304576																																							1985-06-15T00:00:00																							KZ				Alma Ata - Gornyy Gigant													43.1475906372	77.061882019		250																																																				Acridotheres tristis								Animalia		Aves	Passeriformes		Sturnidae																		
