gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4901760897	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/396901232/original.jpeg	https://www.inaturalist.org/photos/396901232					2024-06-03T01:00:03Z	Ангелина Турлыбекова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ангелина Турлыбекова
4901357673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/396899436/original.jpeg	https://www.inaturalist.org/photos/396899436					2024-06-03T00:50:56Z	Ангелина Турлыбекова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ангелина Турлыбекова
4901334464	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/396894227/original.jpeg	https://www.inaturalist.org/photos/396894227					2024-06-19T06:37:06Z	Ангелина Турлыбекова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ангелина Турлыбекова
4901207727	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/396895398/original.jpeg	https://www.inaturalist.org/photos/396895398					2024-06-02T20:48:09Z	Ангелина Турлыбекова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ангелина Турлыбекова
4901147866	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/396898918/original.jpeg	https://www.inaturalist.org/photos/396898918					2024-06-03T00:37:15Z	Ангелина Турлыбекова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ангелина Турлыбекова
4901105165	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/396901558/original.jpeg	https://www.inaturalist.org/photos/396901558					2024-06-03T01:04:02Z	Ангелина Турлыбекова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ангелина Турлыбекова
4875128793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373744971/original.jpg	https://www.inaturalist.org/photos/373744971					2024-04-29T05:49:11Z	aigerim04		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	aigerim04
4872166128	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/383659890/original.jpeg	https://www.inaturalist.org/photos/383659890					2021-01-24T01:35:50Z	Ангелина Турлыбекова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ангелина Турлыбекова
4867829437	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/383656686/original.jpeg	https://www.inaturalist.org/photos/383656686					2021-01-24T01:54:14Z	Ангелина Турлыбекова		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ангелина Турлыбекова
4863503720	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/379798562/original.jpg	https://www.inaturalist.org/photos/379798562					2024-03-31T19:47:46Z	Andrey S		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrey S
4855322107	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/335269709/original.jpeg	https://www.inaturalist.org/photos/335269709					2023-11-12T23:19:03Z	Геннадий Дякин		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Геннадий Дякин
4854836110	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/372858740/original.jpeg	https://www.inaturalist.org/photos/372858740					2024-04-28T12:48:01Z	tolkynbah		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tolkynbah
4853091753	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/371942805/original.jpeg	https://www.inaturalist.org/photos/371942805					2024-04-26T15:50:52Z	esenkulov_argyn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	esenkulov_argyn
4852658656	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/371882273/original.jpeg	https://www.inaturalist.org/photos/371882273					2024-04-26T15:29:56Z	esenkulov_argyn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	esenkulov_argyn
4852658656	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/371882270/original.jpeg	https://www.inaturalist.org/photos/371882270					2024-04-26T15:29:02Z	esenkulov_argyn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	esenkulov_argyn
4852658656	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/371882287/original.jpeg	https://www.inaturalist.org/photos/371882287					2024-04-26T15:30:18Z	esenkulov_argyn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	esenkulov_argyn
4852272150	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/372758305/original.jpeg	https://www.inaturalist.org/photos/372758305					2024-04-29T00:25:59Z	Bakdaulet		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bakdaulet
4852232150	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/366512532/original.jpeg	https://www.inaturalist.org/photos/366512532					2024-04-13T19:15:51Z	Anastassiya		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anastassiya
4852232150	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/366512619/original.jpeg	https://www.inaturalist.org/photos/366512619					2024-04-13T19:13:34Z	Anastassiya		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anastassiya
4852232150	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/366512444/original.jpeg	https://www.inaturalist.org/photos/366512444					2024-04-13T19:16:59Z	Anastassiya		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anastassiya
4852231385	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/311220411/original.jpeg	https://www.inaturalist.org/photos/311220411					2023-08-10T22:56:52Z	Геннадий Дякин		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Геннадий Дякин
4852175165	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373920875/original.jpeg	https://www.inaturalist.org/photos/373920875					2024-04-29T23:53:14Z	Ольга Ермоленко		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ольга Ермоленко
4852175165	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373920802/original.jpeg	https://www.inaturalist.org/photos/373920802					2024-04-29T23:53:15Z	Ольга Ермоленко		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ольга Ермоленко
4852175165	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373920956/original.jpeg	https://www.inaturalist.org/photos/373920956					2024-04-29T23:53:10Z	Ольга Ермоленко		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ольга Ермоленко
4852175165	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373921070/original.jpeg	https://www.inaturalist.org/photos/373921070					2024-04-29T23:52:16Z	Ольга Ермоленко		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ольга Ермоленко
4852130453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373805375/original.jpg	https://www.inaturalist.org/photos/373805375					2024-04-29T08:13:05Z	asem_ilyasova		iNaturalist	http://creativecommons.org/licenses/by/4.0/	asem_ilyasova
4852130453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373804230/original.jpg	https://www.inaturalist.org/photos/373804230					2024-04-29T08:13:05Z	asem_ilyasova		iNaturalist	http://creativecommons.org/licenses/by/4.0/	asem_ilyasova
4852130453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373804197/original.jpg	https://www.inaturalist.org/photos/373804197					2024-04-29T08:13:05Z	asem_ilyasova		iNaturalist	http://creativecommons.org/licenses/by/4.0/	asem_ilyasova
4851812822	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/366515554/original.jpeg	https://www.inaturalist.org/photos/366515554					2024-04-13T20:21:18Z	Anastassiya		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anastassiya
4851812822	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/366515474/original.jpeg	https://www.inaturalist.org/photos/366515474					2024-04-13T20:20:21Z	Anastassiya		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anastassiya
4851775645	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373788722/original.jpeg	https://www.inaturalist.org/photos/373788722					2024-04-26T23:29:29Z	Alyona Kaptyonkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alyona Kaptyonkina
4851775645	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/373788638/original.jpeg	https://www.inaturalist.org/photos/373788638					2024-04-26T23:30:05Z	Alyona Kaptyonkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alyona Kaptyonkina
4607174001	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362622666/original.jpg	https://www.inaturalist.org/photos/362622666					2024-04-02T20:05:06Z	kanat_kst		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kanat_kst
4597595723	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358800461/original.jpeg	https://www.inaturalist.org/photos/358800461					2024-03-18T06:36:33Z	kanat_kst		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kanat_kst
4525198350	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/352173192/original.jpeg	https://www.inaturalist.org/photos/352173192					2023-06-15T21:55:06Z	Кристина Деменьшина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Кристина Деменьшина
4525198350	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/352173734/original.jpeg	https://www.inaturalist.org/photos/352173734					2023-06-15T21:53:28Z	Кристина Деменьшина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Кристина Деменьшина
4525198350	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/352173733/original.jpeg	https://www.inaturalist.org/photos/352173733					2023-06-15T21:55:05Z	Кристина Деменьшина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Кристина Деменьшина
4522750562	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350868770/original.jpg	https://www.inaturalist.org/photos/350868770					2024-02-11T07:23:57Z	Samira Bayramova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Samira Bayramova
4522750562	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350868750/original.jpg	https://www.inaturalist.org/photos/350868750					2024-02-11T07:23:57Z	Samira Bayramova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Samira Bayramova
4522750562	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350868790/original.jpg	https://www.inaturalist.org/photos/350868790					2024-02-11T07:23:57Z	Samira Bayramova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Samira Bayramova
4516664736	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/346382755/original.png	https://www.inaturalist.org/photos/346382755					2024-01-14T00:00:00Z	Yeva Shishkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yeva Shishkina
4516664736	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/346382760/original.png	https://www.inaturalist.org/photos/346382760					2024-01-14T00:00:00Z	Yeva Shishkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yeva Shishkina
4516664736	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/346382699/original.png	https://www.inaturalist.org/photos/346382699					2024-01-14T00:00:00Z	Yeva Shishkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yeva Shishkina
4516664736	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/346382782/original.png	https://www.inaturalist.org/photos/346382782					2024-01-14T00:00:00Z	Yeva Shishkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yeva Shishkina
4516664736	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/346382762/original.png	https://www.inaturalist.org/photos/346382762					2024-01-14T00:00:00Z	Yeva Shishkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yeva Shishkina
4516514487	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347309594/original.jpeg	https://www.inaturalist.org/photos/347309594					2024-01-21T14:49:00Z	Бобаченко Елена		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Бобаченко Елена
4512286664	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/345977555/original.jpg	https://www.inaturalist.org/photos/345977555					2024-01-13T07:44:24Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4512286664	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/345977568/original.jpg	https://www.inaturalist.org/photos/345977568					2024-01-13T07:44:24Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4512286664	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/345977584/original.jpg	https://www.inaturalist.org/photos/345977584					2024-01-13T07:44:24Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4438881299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/332929914/original.jpg	https://www.inaturalist.org/photos/332929914					2023-11-04T18:33:00Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4165337392	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/289211927/original.jpg	https://www.inaturalist.org/photos/289211927					2023-06-12T08:55:43Z	ulikbek		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ulikbek
4155852873	StillImage	image/jpeg	https://observation.org/photos/61439703.jpg							Jos van Oostveen			http://creativecommons.org/licenses/by-nc/4.0/	Jos van Oostveen
4153926571	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/289510090/original.jpeg	https://www.inaturalist.org/photos/289510090					2023-06-13T04:41:52Z	Евгений Самарин		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Евгений Самарин
4133683433	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/282463445/original.png	https://www.inaturalist.org/photos/282463445					2023-05-23T00:00:00Z	Yeva Shishkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yeva Shishkina
4127409316	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/281758125/original.jpeg	https://www.inaturalist.org/photos/281758125					2023-05-16T22:07:46Z	Viktoriya Khimonen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Viktoriya Khimonen
4126918319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/279960258/original.jpg	https://www.inaturalist.org/photos/279960258					2013-05-24T21:11:14Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4126918319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/279960252/original.jpg	https://www.inaturalist.org/photos/279960252					2013-05-24T20:57:14Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4111994044	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/277450524/original.jpg	https://www.inaturalist.org/photos/277450524					2013-02-17T22:52:53Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4111994044	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/277450514/original.jpg	https://www.inaturalist.org/photos/277450514					2013-02-17T22:41:50Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4111922079	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/277473136/original.jpeg	https://www.inaturalist.org/photos/277473136					2023-05-08T19:41:56Z	Andrey S		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrey S
4111832034	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/277466599/original.jpg	https://www.inaturalist.org/photos/277466599					2013-02-28T00:09:25Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4111674073	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/275703180/original.jpg	https://www.inaturalist.org/photos/275703180					2014-09-21T17:13:15Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4103246722	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/273000318/original.jpeg	https://www.inaturalist.org/photos/273000318					2023-04-29T23:54:15Z	Andrey S		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrey S
4091511847	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/267244698/original.jpeg	https://www.inaturalist.org/photos/267244698					2023-04-13T02:36:32Z	Andrey S		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrey S
4080604698	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/265247561/original.jpeg	https://www.inaturalist.org/photos/265247561					2023-04-05T00:00:00Z	Yeva Shishkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yeva Shishkina
4080604698	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/265247551/original.jpeg	https://www.inaturalist.org/photos/265247551					2023-04-05T00:00:00Z	Yeva Shishkina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Yeva Shishkina
4075727201	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262385262/original.jpg	https://www.inaturalist.org/photos/262385262					2014-01-26T20:21:09Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4075727201	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262385267/original.jpg	https://www.inaturalist.org/photos/262385267					2014-01-26T20:21:42Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4075628235	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262385276/original.jpg	https://www.inaturalist.org/photos/262385276					2014-01-26T20:22:09Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4075625104	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262229594/original.jpg	https://www.inaturalist.org/photos/262229594					2014-01-20T22:47:48Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4063028234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260507990/original.jpg	https://www.inaturalist.org/photos/260507990					2023-03-13T18:17:24Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4063028234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260507995/original.jpg	https://www.inaturalist.org/photos/260507995					2023-03-13T18:19:22Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4062785887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/259971014/original.jpeg	https://www.inaturalist.org/photos/259971014					2022-05-20T00:00:00Z	Anastassiya		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anastassiya
4062785887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/259970967/original.jpeg	https://www.inaturalist.org/photos/259970967					2022-05-20T00:00:00Z	Anastassiya		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anastassiya
4046755128	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257997753/original.jpg	https://www.inaturalist.org/photos/257997753					2023-02-25T21:57:22Z	Бобаченко Елена		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Бобаченко Елена
4039485465	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256900130/original.jpg	https://www.inaturalist.org/photos/256900130					2019-08-15T17:04:28Z	Бобаченко Елена		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Бобаченко Елена
4039238756	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256342834/original.jpg	https://www.inaturalist.org/photos/256342834					2018-01-29T22:23:41Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4034742181	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255910812/original.jpeg	https://www.inaturalist.org/photos/255910812					2023-02-11T21:27:22Z	Ludmila Pozhidaeva		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ludmila Pozhidaeva
4029236558	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254307033/original.jpg	https://www.inaturalist.org/photos/254307033					2018-01-02T22:39:41Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4029236558	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254307007/original.jpg	https://www.inaturalist.org/photos/254307007					2018-01-02T22:17:59Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
3994955427	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC747729-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
3994955427	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/RFRTVEHIZX/XC747729-220710_Fieldfare_calls_Burabai_OC.mp3			43 s				Oscar Campbell			http://creativecommons.org/licenses/by-nc-nd/4.0/	Oscar Campbell
3994955427	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC747729-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
3888706412	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/205190952/original.jpeg	https://www.inaturalist.org/photos/205190952					2022-06-11T04:37:07Z	Katharina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Katharina
3079882440	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/118734607/original.jpeg	https://www.inaturalist.org/photos/118734607					2021-03-21T16:43:35Z	Olga Sivokon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Olga Sivokon
2836521654	StillImage	image/jpeg	https://observation.org/photos/14360200.jpg							Adelheid CG Ghys			http://creativecommons.org/licenses/by-nc-nd/4.0/	Frank HJ Cuypers
2243822835	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/HSDXZXXJYF/ffts/XC435151-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
2243822835	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/HSDXZXXJYF/wave/XC435151-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
2243822835	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/HSDXZXXJYF/XC435151-BIF1030-1_PFR06236_2-00_110513_BIO_ffare-1-EC-SC_kz_akku-aue_REF-S.mp3			22 s				Patrick Franke			http://creativecommons.org/licenses/by-nc-nd/4.0/	Patrick Franke
2243564423	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/ZRYDJPPTFC/wave/XC120455-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/3.0/	Stichting Xeno-canto voor Natuurgeluiden
2243564423	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/ZRYDJPPTFC/XC120455-06363_pfranke_110518_wdross_S_SOC_A.mp3			22 s				Patrick Franke			http://creativecommons.org/licenses/by-nc-sa/3.0/	Patrick Franke
