gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4846978247	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/366788310/original.jpg	https://www.inaturalist.org/photos/366788310					2024-04-15T20:51:47Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4846978247	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/366788140/original.jpg	https://www.inaturalist.org/photos/366788140					2024-04-15T20:51:44Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4607586245	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/363542930/original.jpg	https://www.inaturalist.org/photos/363542930					2024-04-01T00:17:00Z	Gerderina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gerderina
4607577889	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/364336558/original.jpeg	https://www.inaturalist.org/photos/364336558					2024-04-07T21:57:15Z	Maxim Shashkov		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Maxim Shashkov
4607560216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362295328/original.jpg	https://www.inaturalist.org/photos/362295328					2024-04-02T00:13:05Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4607560216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362294916/original.jpg	https://www.inaturalist.org/photos/362294916					2024-04-02T00:12:41Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4607560216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362295347/original.jpg	https://www.inaturalist.org/photos/362295347					2024-04-02T00:13:07Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4607560216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362295398/original.jpg	https://www.inaturalist.org/photos/362295398					2024-04-02T00:13:06Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4607560216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362295078/original.jpg	https://www.inaturalist.org/photos/362295078					2024-04-02T00:13:03Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4607560216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362295133/original.jpg	https://www.inaturalist.org/photos/362295133					2024-04-02T00:13:04Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4607489971	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/362523088/original.png	https://www.inaturalist.org/photos/362523088					2024-03-31T07:14:00Z	kazalievarsen0		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kazalievarsen0
4607177537	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/364339771/original.jpeg	https://www.inaturalist.org/photos/364339771					2024-04-07T23:25:48Z	Maxim Shashkov		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Maxim Shashkov
4607177537	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/364339841/original.jpeg	https://www.inaturalist.org/photos/364339841					2024-04-07T23:25:56Z	Maxim Shashkov		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Maxim Shashkov
4607177537	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/364339874/original.jpeg	https://www.inaturalist.org/photos/364339874					2024-04-07T23:25:57Z	Maxim Shashkov		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Maxim Shashkov
4607177537	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/364339754/original.jpeg	https://www.inaturalist.org/photos/364339754					2024-04-07T23:25:55Z	Maxim Shashkov		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Maxim Shashkov
4606879136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/361861263/original.jpg	https://www.inaturalist.org/photos/361861263					2024-03-31T05:29:12Z	Dilfuza Ravshanbekovna		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dilfuza Ravshanbekovna
4606874998	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/361854939/original.jpg	https://www.inaturalist.org/photos/361854939					2024-03-31T07:19:26Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4606765340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362963001/original.jpg	https://www.inaturalist.org/photos/362963001					2024-04-03T23:06:23Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4606765340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362963131/original.jpg	https://www.inaturalist.org/photos/362963131					2024-04-03T23:06:26Z	Alex		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alex
4606652261	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/361866289/original.jpg	https://www.inaturalist.org/photos/361866289					2024-03-31T05:21:38Z	altynaiaskarbai		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	altynaiaskarbai
4600169331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/359434679/original.jpg	https://www.inaturalist.org/photos/359434679					2024-03-22T04:44:34Z	pointedshooter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pointedshooter
4600064878	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/359731971/original.jpg	https://www.inaturalist.org/photos/359731971					2023-05-07T09:56:40Z	Dmitry Zhukov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dmitry Zhukov
4597583500	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358519455/original.jpg	https://www.inaturalist.org/photos/358519455					2024-02-23T23:42:01Z	Elmira Mustafa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Elmira Mustafa
4597415888	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356841752/original.jpeg	https://www.inaturalist.org/photos/356841752					2024-03-10T20:47:00Z	Elmira Mustafa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Elmira Mustafa
4597237709	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/184607205/original.jpg	https://www.inaturalist.org/photos/184607205					2022-03-22T02:26:21Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4596894055	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356218147/original.jpg	https://www.inaturalist.org/photos/356218147					2024-03-07T20:37:52Z	Gerderina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gerderina
4536018956	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355202814/original.jpeg	https://www.inaturalist.org/photos/355202814					2017-06-20T21:49:59Z	Eduard I. Vatutin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eduard I. Vatutin
4536018956	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355202782/original.jpeg	https://www.inaturalist.org/photos/355202782					2017-06-20T21:49:32Z	Eduard I. Vatutin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eduard I. Vatutin
4536016270	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355394824/original.jpg	https://www.inaturalist.org/photos/355394824					2024-03-05T04:05:35Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4535893360	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354155286/original.jpg	https://www.inaturalist.org/photos/354155286					2023-09-29T10:36:55Z	madinaadineeva		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	madinaadineeva
4535764738	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354994913/original.jpg	https://www.inaturalist.org/photos/354994913					2024-03-03T11:26:18Z	ivanovivan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ivanovivan
4528343762	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353563198/original.jpg	https://www.inaturalist.org/photos/353563198					2020-03-10T22:07:57Z	Svetlana Kushkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Svetlana Kushkova
4528343762	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353563158/original.jpg	https://www.inaturalist.org/photos/353563158					2020-03-10T22:07:30Z	Svetlana Kushkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Svetlana Kushkova
4528343762	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353563096/original.jpg	https://www.inaturalist.org/photos/353563096					2020-03-10T22:07:19Z	Svetlana Kushkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Svetlana Kushkova
4528343762	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353563174/original.jpg	https://www.inaturalist.org/photos/353563174					2020-03-10T22:07:34Z	Svetlana Kushkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Svetlana Kushkova
4528342013	Sound	audio/mpeg	https://static.inaturalist.org/sounds/908416.mp3?1708960745	https://www.inaturalist.org/sounds/908416					2024-02-26T15:19:05Z	Svetlana Kushkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Svetlana Kushkova
4528342013	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353799437/original.jpg	https://www.inaturalist.org/photos/353799437					2024-02-27T01:46:03Z	Svetlana Kushkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Svetlana Kushkova
4528095726	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353536523/original.jpg	https://www.inaturalist.org/photos/353536523					2024-02-14T19:52:29Z	Алексей Эбель		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Алексей Эбель
4522806796	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351109984/original.jpg	https://www.inaturalist.org/photos/351109984					2024-02-12T10:29:44Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4522806796	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351110000/original.jpg	https://www.inaturalist.org/photos/351110000					2024-02-12T10:29:44Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4522723681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350662303/original.jpg	https://www.inaturalist.org/photos/350662303					2020-09-13T00:00:00Z	aidar_aitkulov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	aidar_aitkulov
4522682210	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350596998/original.jpg	https://www.inaturalist.org/photos/350596998					2023-04-13T04:46:00Z	aidar_aitkulov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	aidar_aitkulov
4519119842	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349103408/original.jpg	https://www.inaturalist.org/photos/349103408					2024-02-01T05:08:15Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4512144840	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/284405158/original.jpg	https://www.inaturalist.org/photos/284405158					2023-05-28T08:14:06Z	madina2078		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	madina2078
4512065839	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/294674271/original.jpg	https://www.inaturalist.org/photos/294674271					2023-06-28T10:28:03Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4500584146	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/341422285/original.jpg	https://www.inaturalist.org/photos/341422285					2023-12-18T06:08:23Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4458451951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/338816047/original.jpg	https://www.inaturalist.org/photos/338816047					2023-10-05T02:14:04Z	Natalya Andreyenkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Natalya Andreyenkova
4458399660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/337991275/original.jpg	https://www.inaturalist.org/photos/337991275					2023-11-29T07:32:26Z	ivanovivan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ivanovivan
4458399660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/337991292/original.jpg	https://www.inaturalist.org/photos/337991292					2023-11-29T07:32:26Z	ivanovivan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ivanovivan
4458399660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/337991348/original.jpg	https://www.inaturalist.org/photos/337991348					2023-11-29T07:32:26Z	ivanovivan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ivanovivan
4458399660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/337991325/original.jpg	https://www.inaturalist.org/photos/337991325					2023-11-29T07:32:26Z	ivanovivan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ivanovivan
4453728379	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/336086553/original.jpg	https://www.inaturalist.org/photos/336086553					2023-11-19T06:30:31Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4453728379	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/336086575/original.jpg	https://www.inaturalist.org/photos/336086575					2023-11-19T06:30:31Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4442533513	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/336086752/original.jpg	https://www.inaturalist.org/photos/336086752					2023-11-13T06:17:25Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4440954768	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334154705/original.jpg	https://www.inaturalist.org/photos/334154705					2023-10-03T16:03:34Z	Natalya Andreyenkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Natalya Andreyenkova
4440856229	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334589694/original.jpg	https://www.inaturalist.org/photos/334589694					2023-10-04T15:15:54Z	Natalya Andreyenkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Natalya Andreyenkova
4436299695	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/331176426/original.jpg	https://www.inaturalist.org/photos/331176426					2023-10-25T18:29:28Z	Виктор Колесников		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Виктор Колесников
4431204525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329747895/original.jpg	https://www.inaturalist.org/photos/329747895					2023-09-27T01:33:34Z	Natalya Andreyenkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Natalya Andreyenkova
4431052509	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/327606563/original.jpg	https://www.inaturalist.org/photos/327606563					2023-10-13T08:13:38Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4431052509	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/327606572/original.jpg	https://www.inaturalist.org/photos/327606572					2023-10-13T08:13:38Z	ruslan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ruslan
4431003287	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/327443637/original.jpeg	https://www.inaturalist.org/photos/327443637					2023-10-12T23:17:41Z	anton_abushin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anton_abushin
4430912375	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/282376540/original.jpeg	https://www.inaturalist.org/photos/282376540					2023-05-13T17:02:18Z	shtepbraiter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shtepbraiter
4430773487	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329721656/original.jpg	https://www.inaturalist.org/photos/329721656					2023-09-24T18:07:29Z	Natalya Andreyenkova		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Natalya Andreyenkova
4430707144	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329414701/original.jpeg	https://www.inaturalist.org/photos/329414701					2023-10-13T19:10:54Z	anton_abushin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anton_abushin
4430689016	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/329385936/original.jpeg	https://www.inaturalist.org/photos/329385936					2023-10-12T23:17:41Z	anton_abushin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anton_abushin
